word_id,word,synset_id,pos,gloss
12946,không mời,3096,adj,"tính chất không được mời, không được chào đón"
12947,không được hoan nghênh,3096,adj,"tính chất không được mời, không được chào đón"
12949,không được mong đợi,3096,adj,"tính chất không được mời, không được chào đón"
12950,bổ sung,3097,adj,tính chất thêm vào để làm cho đầy đủ hơn
12951,phụ khuyết,3097,adj,tính chất thêm vào để làm cho đầy đủ hơn
12952,ăn liền,3098,adj,"tính chất đã được chuẩn bị sẵn, dùng ngay được"
12953,ăn ngay,3098,adj,"tính chất đã được chuẩn bị sẵn, dùng ngay được"
12956,theo kế hoạch,3099,adj,"tính chất diễn ra theo đúng kế hoạch, đúng lịch"
12961,bị đi ngoài,3101,adj,"tính chất bị đi ngoài nhiều lần, phân lỏng"
12962,ỉa chảy,3101,adj,"tính chất bị đi ngoài nhiều lần, phân lỏng"
12967,không xê dịch,3104,adj,"tính chất không thay đổi vị trí, đứng yên"
12968,không dịch chuyển,3104,adj,"tính chất không thay đổi vị trí, đứng yên"
12969,ở nguyên vị trí,3104,adj,"tính chất không thay đổi vị trí, đứng yên"
12972,rịa,3105,adj,"tính chất bị nứt, bị vỡ thành nhiều mảnh"
12973,khổ đau,3106,adj,tính chất cảm thấy đau đớn dữ dội
12976,nhức,3106,adj,tính chất cảm thấy đau đớn dữ dội
12982,đớn đau,3106,adj,tính chất cảm thấy đau đớn dữ dội
12984,ở trong,3107,adj,"tính chất ở phía bên trong, không ở bên ngoài"
12993,không đầu,3109,adj,tính chất không có phần đầu hoặc đỉnh
12997,mắc bệnh,3110,adj,"tính chất đang bị ốm, có dấu hiệu bệnh tật"
12998,nhiễm bệnh,3110,adj,"tính chất đang bị ốm, có dấu hiệu bệnh tật"
12999,có bệnh,3110,adj,"tính chất đang bị ốm, có dấu hiệu bệnh tật"
13010,được đóng bao bì,3112,adj,tính chất được bao bọc trong bao bì
13011,phi âm tiết,3113,adj,"tính chất không phải âm tiết, không có chức năng âm tiết"
13013,nhẫn,3114,adj,"tính chất có khả năng chịu đựng, kiên trì"
13014,nhẫn nại,3114,adj,"tính chất có khả năng chịu đựng, kiên trì"
13019,vô thanh,3115,adj,"tính chất không tạo ra âm thanh, không tiếng động"
13020,không tượng thanh,3115,adj,"tính chất không tạo ra âm thanh, không tiếng động"
13021,không bị ngược đãi,3116,adj,"tính chất không bị đối xử tệ bạc, không bị hành hạ"
13023,nhụt,3117,adj,"tính chất không sắc bén, không nhạy bén"
13028,đặc,3119,adj,"tính chất có độ dày lớn, nhiều, dày đặc"
13031,tuân thủ,3120,adj,"tính chất tuân theo quy tắc, làm theo lệnh"
13032,tuân phục,3120,adj,"tính chất tuân theo quy tắc, làm theo lệnh"
13035,hình tam giác,3121,adj,"tính chất có hình ba cạnh, ba góc"
13038,bất khả chiến bại,3122,adj,"tính chất không có đối thủ, không thể bị đánh bại"
13052,không trang bị,3126,adj,"tính chất không có đủ đồ dùng, thiết bị"
13053,không được trang bị,3126,adj,"tính chất không có đủ đồ dùng, thiết bị"
13058,chung,3128,adj,"tính chất thuộc về mọi người, cộng đồng"
13064,lâu năm,3129,adj,"tính chất tồn tại lâu năm, đã có từ lâu"
13066,lâu niên,3129,adj,"tính chất tồn tại lâu năm, đã có từ lâu"
13067,không liên minh,3130,adj,tính chất không tham gia vào bất kỳ liên minh nào
13072,không quân sự,3131,adj,tính chất không liên quan đến quân đội
13079,thỏa mãn điều kiện,3132,adj,"tính chất cảm thấy hài lòng, đạt được mong muốn"
13085,lộn xộn,3134,adj,"tính chất không có trật tự, lộn xộn, khó hiểu"
13086,rắm rối,3134,adj,"tính chất không có trật tự, lộn xộn, khó hiểu"
13087,rối,3134,adj,"tính chất không có trật tự, lộn xộn, khó hiểu"
13089,rối rắm,3134,adj,"tính chất không có trật tự, lộn xộn, khó hiểu"
13090,rối tung,3134,adj,"tính chất không có trật tự, lộn xộn, khó hiểu"
13100,không có thành kiến,3138,adj,"tính chất không có thành kiến, nhìn nhận công bằng"
13103,không có vết bẩn,3139,adj,"tính chất sạch sẽ, không có bất kỳ dấu vết nào"
13104,mở,3140,adj,"tính chất không bị đóng kín, có lỗ thông"
13105,hở,3140,adj,"tính chất không bị đóng kín, có lỗ thông"
13108,được chăm,3141,adj,"tính chất được chăm sóc, được nuôi dưỡng"
13110,được chăm bón,3141,adj,"tính chất được chăm sóc, được nuôi dưỡng"
13111,được chăm sóc,3141,adj,"tính chất được chăm sóc, được nuôi dưỡng"
13115,phong phanh,3142,adj,"tính chất không ổn định, dễ thay đổi, rủi ro"
13117,gieo neo,3142,adj,"tính chất không ổn định, dễ thay đổi, rủi ro"
13120,hóa học,3144,adj,"tính chất được tạo ra bằng hóa chất, không tự nhiên"
13122,nhân tạo,3144,adj,"tính chất được tạo ra bằng hóa chất, không tự nhiên"
13126,thương tiếc,3145,adj,"tính chất cảm thấy buồn bã, đau khổ, tiếc nuối"
13132,không lời thoại,3146,adj,"tính chất không dùng lời nói, không có lời thoại"
13135,giai cấp trên,3147,adj,"tính chất thuộc về tầng lớp giàu có, quyền lực trong xã hội"
13136,giai cấp tư sản,3147,adj,"tính chất thuộc về tầng lớp giàu có, quyền lực trong xã hội"
13139,đầu,3148,adj,"tính chất ở giai đoạn đầu, chưa phát triển hoàn thiện"
13140,văn chương,3149,adj,"tính chất liên quan đến văn học, có tính nghệ thuật"
13143,dứt khoát,3150,adj,"tính chất rõ ràng, không có sự nghi ngờ"
13144,rõ ràng,3150,adj,"tính chất rõ ràng, không có sự nghi ngờ"
13147,không ô nhiễm,3151,adj,"tính chất không có bụi bẩn, không bị ô nhiễm"
13149,không bị làm ô uế,3151,adj,"tính chất không có bụi bẩn, không bị ô nhiễm"
13152,không thể dùng được,3153,adj,"tính chất không thể sử dụng được, vô dụng"
13153,không có ích,3153,adj,"tính chất không thể sử dụng được, vô dụng"
13158,sơ khai,3154,adj,"tính chất ở giai đoạn đầu tiên, sơ khởi"
13159,thuận lợi,3155,adj,"tính chất thuận lợi, mang lại kết quả tốt đẹp"
13162,không minh mẫn,3156,adj,"tính chất suy nghĩ không rõ ràng, thiếu sáng suốt"
13165,không hợp,3157,adj,"tính chất không phù hợp với hoàn cảnh, tình huống"
13167,không phù hợp,3157,adj,"tính chất không phù hợp với hoàn cảnh, tình huống"
13170,bất kham,3158,adj,"tính chất mất bình tĩnh, không kiểm soát được bản thân"
13174,ngắn cũn cỡn,3159,adj,"tính chất có độ dài rất ngắn, không đủ che phủ"
13176,rất ngắn,3159,adj,"tính chất có độ dài rất ngắn, không đủ che phủ"
13177,không nét,3160,adj,"tính chất không rõ ràng, khó nhìn thấy, mơ hồ"
13181,lù mù,3160,adj,"tính chất không rõ ràng, khó nhìn thấy, mơ hồ"
13185,mờ mờ,3160,adj,"tính chất không rõ ràng, khó nhìn thấy, mơ hồ"
13187,không sửa sang,3161,adj,"tính chất không được sắp xếp, không được dọn dẹp"
13188,không dọn dẹp,3161,adj,"tính chất không được sắp xếp, không được dọn dẹp"
13191,thẳng đứng,3162,adj,"tính chất đứng thẳng, không cong, không nghiêng"
13197,như đất sét,3164,adj,tính chất có đặc tính giống đất sét
13204,có thể thừa hưởng,3167,adj,tính chất có thể được truyền từ đời này sang đời khác
13206,có thể kế thừa,3167,adj,tính chất có thể được truyền từ đời này sang đời khác
13207,có thể di truyền,3167,adj,tính chất có thể được truyền từ đời này sang đời khác
13208,theo khách hàng,3168,adj,tính chất được làm theo yêu cầu của khách hàng
13214,bôi nhếch,3169,adj,"tính chất thiếu thẩm mỹ, không phù hợp với thời trang"
13220,hư,3172,adj,"tính chất không có thật, được làm giả"
13228,không nên nhắc lại,3174,adj,"tính chất không phù hợp để nhắc lại, không nên lặp lại"
13229,không thích hợp,3174,adj,"tính chất không phù hợp để nhắc lại, không nên lặp lại"
13231,ngay ngắn,3175,adj,"tính chất không bị cong vẹo, đi theo đường thẳng"
13234,nằm ngoài,3176,adj,"tính chất nằm ở bên ngoài, không liên quan"
13235,tách biệt,3176,adj,"tính chất nằm ở bên ngoài, không liên quan"
13237,tình thái,3177,adj,"tính chất biểu hiện trạng thái, thái độ"
13239,biểu thị trạng thái,3177,adj,"tính chất biểu hiện trạng thái, thái độ"
13240,không có cấu tạo tế bào,3178,adj,tính chất không được tạo thành từ các tế bào
13242,không làm mếch lòng,3179,adj,"tính chất không gây ra sự khó chịu, không làm mất lòng"
13247,không được khắc,3181,adj,tính chất không được khắc lên bề mặt
13250,thất thường,3183,adj,"tính chất không đều đặn, lúc có lúc không"
13258,trẻ tuổi hơn,3185,adj,"tính chất có độ tuổi trẻ hơn, kinh nghiệm ít hơn"
13259,ít tuổi hơn,3185,adj,"tính chất có độ tuổi trẻ hơn, kinh nghiệm ít hơn"
13261,ở cấp dưới,3185,adj,"tính chất có độ tuổi trẻ hơn, kinh nghiệm ít hơn"
13269,pha trộn,3188,adj,tính chất bao gồm nhiều yếu tố kết hợp lại
13271,không thể trộn,3189,adj,"tính chất không thể pha trộn, không thể hòa lẫn"
13277,ma lực,3190,adj,"tính chất có sức mạnh kì diệu, siêu nhiên"
13280,có phép kì diệu,3190,adj,"tính chất có sức mạnh kì diệu, siêu nhiên"
13282,có phép thần diệu,3190,adj,"tính chất có sức mạnh kì diệu, siêu nhiên"
13283,tiến triển chậm,3191,adj,"tính chất diễn ra từ từ, không nhanh chóng"
13284,tiến triển chậm chạp,3191,adj,"tính chất diễn ra từ từ, không nhanh chóng"
13291,trong quá khứ,3192,adj,"tính chất thuộc về quá khứ, đã xảy ra trước đó"
13292,được bảo quản,3193,adj,tính chất đã được xử lí để giữ được lâu hơn
13294,qua chế biến,3193,adj,tính chất đã được xử lí để giữ được lâu hơn
13299,tranh thủ cảm tình,3195,adj,tính chất cố gắng làm hài lòng để có được thiện cảm
13302,không thể thừa hưởng,3196,adj,tính chất không thể được truyền từ đời này sang đời khác
13304,không thể di truyền,3196,adj,tính chất không thể được truyền từ đời này sang đời khác
13306,làm phản,3197,adj,"tính chất không tuân thủ, chống đối"
13311,không tuân theo,3197,adj,"tính chất không tuân thủ, chống đối"
13315,vô độ,3198,adj,"tính chất vượt quá giới hạn, không kiểm soát được"
13319,không đồng nhất,3199,adj,"tính chất không có sự đồng nhất, không có thứ bậc"
13320,không theo thứ bậc,3199,adj,"tính chất không có sự đồng nhất, không có thứ bậc"
13323,dậy,3200,adj,"tính chất ngừng ngủ, bắt đầu một ngày mới"
13338,không thể nghi ngờ được,3203,adj,"tính chất chắc chắn, không thể nghi ngờ"
13344,dưới âm tốc,3206,adj,tính chất chuyển động chậm hơn tốc độ âm thanh
13345,dưới tốc độ âm thanh,3206,adj,tính chất chuyển động chậm hơn tốc độ âm thanh
13352,inh ỏi,3208,adj,tính chất âm thanh quá lớn gây khó chịu tai
13355,không dễ bị kích thích,3210,adj,"tính chất khó bị tác động, phản ứng"
13356,không dễ bị kích thích,3210,adj,"tính chất khó bị tác động, phản ứng"
13357,đã mất,3211,adj,tính chất không còn ở vị trí ban đầu
13360,yếu bóng vía,3212,adj,"tính chất nhút nhát, dễ sợ hãi"
13362,không bao che,3213,adj,"tính chất không có gì bảo vệ, che chắn"
13363,không che chở,3213,adj,"tính chất không có gì bảo vệ, che chắn"
13364,không che chắn,3213,adj,"tính chất không có gì bảo vệ, che chắn"
13370,ác,3216,adj,"tính chất không tốt, gây hại"
13372,kém,3216,adj,"tính chất không tốt, gây hại"
13373,không tốt,3216,adj,"tính chất không tốt, gây hại"
13374,thù địch,3216,adj,"tính chất không tốt, gây hại"
13376,bệ vệ,3217,adj,"tính chất cử chỉ trang nghiêm, uy nghi"
13383,không chính quy,3218,adj,"tính chất không theo quy tắc, quy định chính thức"
13387,không có mang,3221,adj,"tính chất không mang thai, không có bầu"
13388,không có thai,3221,adj,"tính chất không mang thai, không có bầu"
13390,không có chửa,3221,adj,"tính chất không mang thai, không có bầu"
13391,không chửa,3221,adj,"tính chất không mang thai, không có bầu"
13396,kề cận,3222,adj,"tính chất ở rất gần, nối liền với nhau"
13403,nối tiếp nhau,3222,adj,"tính chất ở rất gần, nối liền với nhau"
13406,bọc,3223,adj,tính chất có lớp vỏ bảo vệ bên ngoài
13407,có vỏ,3223,adj,tính chất có lớp vỏ bảo vệ bên ngoài
13408,có vỏ bọc,3223,adj,tính chất có lớp vỏ bảo vệ bên ngoài
13410,không giúp đỡ,3224,adj,"tính chất không đồng tình, không hỗ trợ"
13411,không hỗ trợ,3224,adj,"tính chất không đồng tình, không hỗ trợ"
13415,kĩ tính,3226,adj,"tính chất cẩn thận, chi tiết, khó chiều"
13422,không đáng yêu,3227,adj,"tính chất gây ra cảm giác khó chịu, không ưa thích"
13423,không tới ngưỡng,3228,adj,tính chất chưa đạt đến mức độ yêu cầu
13424,chưa tới ngưỡng,3228,adj,tính chất chưa đạt đến mức độ yêu cầu
13426,dính,3229,adj,"tính chất có sự liên kết, liên quan đến"
13428,dính dấp,3229,adj,"tính chất có sự liên kết, liên quan đến"
13430,dính dáng,3229,adj,"tính chất có sự liên kết, liên quan đến"
13432,mắc míu,3229,adj,"tính chất có sự liên kết, liên quan đến"
13433,bị thờ ơ,3230,adj,"tính chất không được quan tâm, chăm sóc"
13434,bị bỏ mặc,3230,adj,"tính chất không được quan tâm, chăm sóc"
13436,bị bỏ rơi,3230,adj,"tính chất không được quan tâm, chăm sóc"
13437,bị bỏ quên,3230,adj,"tính chất không được quan tâm, chăm sóc"
13438,bị lãng quên,3230,adj,"tính chất không được quan tâm, chăm sóc"
13439,bị quên lãng,3230,adj,"tính chất không được quan tâm, chăm sóc"
13440,không được chăm sóc,3230,adj,"tính chất không được quan tâm, chăm sóc"
13442,tôn kính,3231,adj,tính chất xứng đáng được kính trọng
13451,không thân thiện,3234,adj,"tính chất không gần gũi, không thân thiện"
13453,đeo giày,3235,adj,hành động mang giày dép trên chân
13455,đeo giầy,3235,adj,hành động mang giày dép trên chân
13458,đi giày dép,3235,adj,hành động mang giày dép trên chân
13459,đeo giày dép,3235,adj,hành động mang giày dép trên chân
13461,đeo giầy dép,3235,adj,hành động mang giày dép trên chân
13462,không rõ,3236,adj,tính chất không xác định được rõ ràng
13466,được quan sát,3237,adj,tính chất được nhận biết thông qua giác quan
13470,nóng chảy,3239,adj,tính chất có thể biến thành chất lỏng khi nung nóng
13472,nữ,3240,adj,tính chất thuộc về phụ nữ
13475,thuộc về phụ nữ,3240,adj,tính chất thuộc về phụ nữ
13476,phát âm rõ ràng,3241,adj,"tính chất lời nói rõ ràng, trôi chảy"
13479,ăn nói lưu loát,3241,adj,"tính chất lời nói rõ ràng, trôi chảy"
13485,yếu ớt,3242,adj,"tính chất có kích thước, mức độ bé"
13493,phổ biến,3245,adj,"tính chất lan rộng, nhiều người biết đến"
13494,phổ thông,3245,adj,"tính chất lan rộng, nhiều người biết đến"
13496,phải,3246,adj,tính chất cần thiết phải thực hiện
13498,nên,3246,adj,tính chất cần thiết phải thực hiện
13499,có cha có mẹ,3247,adj,tính chất có cả cha và mẹ
13501,bù nhìn,3249,adj,"tính chất chỉ có tên tuổi, không có thực quyền"
13503,hay phàn nàn,3250,adj,"tính chất hay than vãn, than phiền"
13507,hay càm ràm,3250,adj,"tính chất hay than vãn, than phiền"
13512,cấp bách,3253,adj,"tính chất cần giải quyết nhanh chóng, gấp rút"
13513,cấp thiết,3253,adj,"tính chất cần giải quyết nhanh chóng, gấp rút"
13514,gấp,3253,adj,"tính chất cần giải quyết nhanh chóng, gấp rút"
13521,bền vững,3254,adj,"tính chất kiên định, không thay đổi lòng tin"
13523,can đảm,3255,adj,tính chất có tinh thần không sợ hãi
13532,ban đêm,3257,adj,tính chất diễn ra vào ban đêm
13534,hoạt động ban đêm,3257,adj,tính chất diễn ra vào ban đêm
13535,quên,3258,adj,"tính chất hay quên, trí nhớ kém"
13536,nhớ kém,3258,adj,"tính chất hay quên, trí nhớ kém"
13544,có quy hoạch,3260,adj,"tính chất được sắp xếp, định hướng rõ ràng"
13547,bất động,3261,adj,"tính chất không di chuyển, đứng yên"
13548,không nhúc nhích,3261,adj,"tính chất không di chuyển, đứng yên"
13551,năng lực,3262,adj,"tính chất có đủ khả năng, trình độ"
13560,một chiều,3264,adj,"tính chất chỉ có một chiều, một hướng"
13579,nhẹ nhàng,3269,adj,"tính chất nhẹ nhàng, lịch sự trong cử chỉ, lời nói"
13584,biết cảm nhận,3271,adj,"tính chất có khả năng cảm nhận, nhận thức"
13587,tinh thần,3272,adj,"khái niệm chỉ phần nội tâm, ý thức của con người"
13590,dửng dưng,3273,adj,"tính chất không quan tâm, không để ý đến"
13602,xác định,3274,adj,"tính chất đã được xác định rõ ràng, không thay đổi"
13611,nghiêng,3276,adj,"tính chất không thẳng, bị nghiêng hoặc lệch"
13620,ở nước ngoài,3279,adj,tính chất thuộc về quốc gia khác
13625,nhỏ,3282,adj,"tính chất có kích thước, mức độ nhỏ"
13626,nho nhỏ,3282,adj,"tính chất có kích thước, mức độ nhỏ"
13640,không bị phá bỏ,3285,adj,"tính chất được duy trì, không bị hủy bỏ"
13641,không bị phá vỡ,3285,adj,"tính chất được duy trì, không bị hủy bỏ"
13643,có nhạc,3286,adj,tính chất có âm thanh được sắp xếp có giai điệu
13644,âm nhạc,3286,adj,tính chất có âm thanh được sắp xếp có giai điệu
13654,khó tính,3291,adj,"tính chất khó làm vừa lòng, khó chiều"
13657,quá độ,3293,adj,tính chất vượt quá giới hạn thông thường
13658,thái quá,3293,adj,tính chất vượt quá giới hạn thông thường
13660,hữu ích,3294,adj,"tính chất mang lại lợi ích, có ích"
13663,phức,3295,adj,tính chất được tạo thành từ nhiều phần kết hợp
13665,đa hợp,3295,adj,tính chất được tạo thành từ nhiều phần kết hợp
13668,mơ hồ,3296,adj,"tính chất không rõ ràng, khó hiểu"
13673,không rõ nghĩa,3296,adj,"tính chất không rõ ràng, khó hiểu"
13681,buồn cười,3298,adj,"tính chất buồn cười, vô lý, đáng chê trách"
13683,chung cuộc,3299,adj,tính chất ở vị trí cuối cùng
13684,cuối,3299,adj,tính chất ở vị trí cuối cùng
13685,chót,3299,adj,tính chất ở vị trí cuối cùng
13689,sau chót,3299,adj,tính chất ở vị trí cuối cùng
13692,xông xáo,3301,adj,"tính chất tích cực, mạnh mẽ trong hành động"
13706,vật chất,3306,adj,"tính chất thuộc về vật chất, thể chất"
13709,dồn dập,3307,adj,"tính chất liên tục, dồn dập, gây áp lực"
13712,đỉnh điểm,3308,adj,tính chất ở vị trí chính giữa
13714,bị vàng da,3309,adj,tính chất da có màu vàng bất thường
13715,bị bệnh vàng da,3309,adj,tính chất da có màu vàng bất thường
13716,mắc bệnh vàng da,3309,adj,tính chất da có màu vàng bất thường
13717,bị chứng vàng da,3309,adj,tính chất da có màu vàng bất thường
13718,mắc chứng vàng da,3309,adj,tính chất da có màu vàng bất thường
13720,khoang,3310,adj,tính chất có các đốm màu khác nhau
13724,chưa cạn hết,3312,adj,"tính chất chưa sử dụng hết, còn lại nhiều"
13725,chưa kiệt,3312,adj,"tính chất chưa sử dụng hết, còn lại nhiều"
13731,dễ bị kích động,3314,adj,"tính chất dễ bị kích động, phản ứng"
13732,khiêm tốn,3315,adj,"tính chất không tự cao, biết mình biết ta"
13735,không kiêu ngạo,3315,adj,"tính chất không tự cao, biết mình biết ta"
13736,lõi đời,3316,adj,tính chất có nhiều kinh nghiệm sống
13739,có nhánh,3317,adj,"tính chất có nhiều cành, nhánh"
13743,chí tử,3319,adj,"tính chất gây ra hậu quả nghiêm trọng, chết người"
13749,ăn không,3320,adj,tính chất không có thức ăn đi kèm
13762,trái phép tắc,3325,adj,"tính chất không tuân thủ các quy tắc, chuẩn mực"
13763,trái nguyên tắc,3325,adj,"tính chất không tuân thủ các quy tắc, chuẩn mực"
13764,sắp thấy,3326,adj,"tính chất sẽ được nhìn thấy, tìm thấy trong tương lai gần"
13766,sắp tới,3326,adj,"tính chất sẽ được nhìn thấy, tìm thấy trong tương lai gần"
13769,hình vòm,3327,adj,tính chất có hình dạng giống vòm
13774,phi phẫu,3329,adj,tính chất không liên quan đến phẫu thuật
13776,lễ phục,3330,adj,khái niệm chỉ trang phục dùng trong các buổi lễ
13784,thuộc về tình dục,3333,adj,tính chất liên quan đến bộ phận sinh sản
13785,nên làm,3334,adj,"tính chất phù hợp, khôn ngoan để làm"
13800,hạ xuống,3339,adj,tính chất được đưa xuống vị trí thấp hơn
13802,được hạ thấp,3339,adj,tính chất được đưa xuống vị trí thấp hơn
13803,lưu tâm,3340,adj,"tính chất để ý, quan tâm đến"
13804,quan tâm,3340,adj,"tính chất để ý, quan tâm đến"
13809,không lành lặn,3342,adj,tính chất có bộ phận không hoàn chỉnh
13810,nhẫn nại,3343,adj,"tính chất kiên trì, chịu đựng trong khó khăn"
13815,chệch,3345,adj,"tính chất không đi đúng hướng, bị lệch"
13821,chói sáng,3346,adj,tính chất ánh sáng rất mạnh gây khó chịu mắt
13824,kị,3347,adj,"tính chất bị cấm kỵ, kiêng tránh"
13834,hay gớm,3348,adj,"tính chất tỏ vẻ khinh thường, coi thường"
13835,hay ho gớm,3348,adj,"tính chất tỏ vẻ khinh thường, coi thường"
13836,thô tục,3349,adj,"tính chất lời nói, hành động không lịch sự"
13838,tục,3349,adj,"tính chất lời nói, hành động không lịch sự"
13841,bó chặt,3350,adj,"tính chất rất ôm sát, không có khoảng trống"
13850,hẹp,3350,adj,"tính chất rất ôm sát, không có khoảng trống"
13854,sít sìn sịt,3350,adj,"tính chất rất ôm sát, không có khoảng trống"
13859,hậu phẫu,3351,adj,tính chất xảy ra sau khi phẫu thuật
13861,sau phẫu thuật,3351,adj,tính chất xảy ra sau khi phẫu thuật
13867,ẩm thấp,3353,adj,"tính chất thời tiết nóng bức, ẩm ướt"
13868,chưa được cày,3354,adj,tính chất đất chưa được cày xới
13869,không cày,3354,adj,tính chất đất chưa được cày xới
13873,vô chủ,3356,adj,"tính chất không có người quản lý, kiểm soát"
13874,mất kiểm soát,3356,adj,"tính chất không có người quản lý, kiểm soát"
13876,khử độc,3357,adj,tính chất có khả năng loại bỏ chất độc
13877,có tính khử độc,3357,adj,tính chất có khả năng loại bỏ chất độc
13881,phi tự nhiên,3359,adj,tính chất không tuân theo quy luật tự nhiên
13891,ốm yếu,3361,adj,"tính chất cơ thể gầy gò, yếu ớt"
13892,danh nghĩa,3362,adj,"tính chất chỉ có tên gọi, không có thực tế"
13893,hữu danh vô thực,3362,adj,"tính chất chỉ có tên gọi, không có thực tế"
13894,truyền cảm,3363,adj,tính chất có khả năng truyền đạt cảm xúc
13895,diễn cảm,3363,adj,tính chất có khả năng truyền đạt cảm xúc
13896,phát ốm,3364,adj,"tính chất cảm thấy không khỏe, mệt mỏi"
13906,ngon lành,3367,adj,"tính chất có hương vị rất ngon, gây hài lòng"
13913,ít ai lui tới,3368,adj,"tính chất hoang vắng, ít người qua lại"
13914,ít người qua lại,3368,adj,"tính chất hoang vắng, ít người qua lại"
13917,điên,3370,adj,tính chất mất khả năng kiểm soát lý trí
13922,quy phạm,3371,adj,"khái niệm chỉ quy tắc, tiêu chuẩn cần tuân thủ"
13925,dẻo,3372,adj,"tính chất dễ uốn nắn, thay đổi"
13932,còn gin,3373,adj,tính chất chưa từng được sử dụng
13935,nguyên chất,3374,adj,tính chất không bị pha trộn tạp chất
13940,bị ô nhiễm,3375,adj,tính chất bị dính bụi bẩn
13942,đầy bụi,3375,adj,tính chất bị dính bụi bẩn
13943,hát,3376,adj,khái niệm chỉ hoạt động tạo ra âm nhạc bằng giọng hát
13944,ca,3376,adj,khái niệm chỉ hoạt động tạo ra âm nhạc bằng giọng hát
13946,bi thảm,3377,adj,"tính chất đau buồn, gây thương cảm"
13957,đù đờ,3380,adj,"tính chất chậm chạp, lề mề trong hành động"
13960,trì độn,3380,adj,"tính chất chậm chạp, lề mề trong hành động"
13967,chính đáng,3383,adj,"tính chất xứng đáng, hợp lý, đúng đắn"
13976,tà ma,3385,adj,"khái niệm chỉ sinh vật siêu nhiên, ác độc"
13978,rữa,3386,adj,"tính chất bị phân hủy, thối rữa"
13980,thối rữa,3386,adj,"tính chất bị phân hủy, thối rữa"
13981,mục rữa,3386,adj,"tính chất bị phân hủy, thối rữa"
13982,nhiều,3387,adj,"tính chất số lượng nhiều, mức độ lớn"
13986,chai sạn,3388,adj,"tính chất da bị cứng lại, mất cảm giác"
13992,phình,3389,adj,"tính chất phồng lên, nở ra"
13994,phùng,3389,adj,"tính chất phồng lên, nở ra"
14005,có thể phạm sai lầm,3392,adj,tính chất có khả năng mắc phải lỗi lầm
14006,có thể sai lầm,3392,adj,tính chất có khả năng mắc phải lỗi lầm
14012,vào mùa xuân,3394,adj,tính chất thuộc về mùa xuân
14015,cụ thể,3395,adj,"tính chất mang nét riêng biệt, độc đáo"
14016,riêng biệt,3395,adj,"tính chất mang nét riêng biệt, độc đáo"
14026,có thể,3397,adj,tính chất có khả năng thực hiện điều gì
14028,khả năng,3397,adj,tính chất có khả năng thực hiện điều gì
14029,khắc phục được,3398,adj,"tính chất có thể giải quyết, vượt qua được"
14038,lai,3400,adj,tính chất có nguồn gốc từ sự lai tạo
14040,truyền nhiệt,3401,adj,tính chất có khả năng truyền nhiệt
14041,dễ nổ,3402,adj,"tính chất dễ bị nổ, bùng cháy"
14045,mượt,3404,adj,"tính chất âm thanh êm ái, dễ nghe"
14048,êm tai,3404,adj,"tính chất âm thanh êm ái, dễ nghe"
14053,mù mờ,3406,adj,"tính chất không rõ ràng, khó nhận biết"
14054,khó hiểu,3406,adj,"tính chất không rõ ràng, khó nhận biết"
14061,không suy xét,3407,adj,"tính chất hành động vội vàng, thiếu suy nghĩ"
14064,ngoằn nghoèo,3409,adj,"tính chất có nhiều khúc cua, không thẳng"
14066,quanh co,3409,adj,"tính chất có nhiều khúc cua, không thẳng"
14077,làm lúng túng,3413,adj,"tính chất cảm thấy xấu hổ, mất thể diện"
14078,làm nhục,3413,adj,"tính chất cảm thấy xấu hổ, mất thể diện"
14079,làm mất thể diện,3413,adj,"tính chất cảm thấy xấu hổ, mất thể diện"
14083,mới có sữa,3415,adj,tính chất động vật vừa mới sinh con và có sữa
14086,vừa cho sữa,3415,adj,tính chất động vật vừa mới sinh con và có sữa
14090,hóa trị I,3417,adj,tính chất có hóa trị bằng một
14095,bùng nổ,3418,adj,tính chất có khả năng phát nổ
14096,có tuyên thệ,3419,adj,tính chất đã được xác nhận bằng lời thề
14098,đã được tuyên thệ,3419,adj,tính chất đã được xác nhận bằng lời thề
14103,còn trinh,3420,adj,tính chất chưa từng được sử dụng
14105,bịt mắt,3421,adj,tính chất không nhìn rõ do bị che
14106,bị che mắt,3421,adj,tính chất không nhìn rõ do bị che
14116,chống máy bay,3426,adj,tính chất dùng để chống lại máy bay
14119,tài trí,3428,adj,"tính chất có kiến thức sâu rộng, thông minh"
14121,hiểu biết rộng,3428,adj,"tính chất có kiến thức sâu rộng, thông minh"
14123,không cởi mở,3429,adj,"tính chất khó tiếp xúc, không cởi mở"
14124,không thân thiện,3429,adj,"tính chất khó tiếp xúc, không cởi mở"
14126,rành mạch,3430,adj,"tính chất rõ ràng, mạch lạc, dễ hiểu"
14132,bị loại,3434,adj,tính chất bị đưa ra khỏi một nhóm
14133,bị loại trừ,3434,adj,tính chất bị đưa ra khỏi một nhóm
14134,bị loại ra,3434,adj,tính chất bị đưa ra khỏi một nhóm
14135,bị trừ ra,3434,adj,tính chất bị đưa ra khỏi một nhóm
14139,có họ,3436,adj,tính chất có quan hệ huyết thống
14140,có họ hàng,3436,adj,tính chất có quan hệ huyết thống
14145,kín đáo,3438,adj,"tính chất kín đáo, không phô trương"
14150,mở cửa,3439,adj,"tính chất không đóng, không khóa"
14159,có chủ tâm,3442,adj,"tính chất có mục đích, ý định rõ ràng"
